input,target_intent,product_title,is_new
Bố mẹ em cần tìm một chiếc ly dựng nước mới cứng khoảng 20 tỏi giúp mình nha,keyword: ly dựng nước | condition: mới | budget: 20000000,ly dựng nước,True
"Mình có khoản tiết kiệm tích cóp được vài năm. Không rành pháp lý nên sợ mua nhầm chung cư chưa sổ, tài chính khoảng 2 tỷ. Quản lý tòa nhà phải uy tín một chút. Anh em nào có kinh nghiệm chia sẻ mình với.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Đang tính chuyển ra riêng cho thoải mái. Không rành pháp lý nên sợ mua nhầm chung cư chưa sổ, tài chính khoảng 2 tỷ. Tiện ích nội khu phải đầy đủ, gần chợ gần trường học. Xin cao kiến của các tiền bối đi trước.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Mình có khoản tiết kiệm tích cóp được vài năm. Đang phân vân giữa chung cư bàn giao 5 năm và nhà ngõ, tài chính khoảng 2 tỷ. Tiện ích nội khu phải đầy đủ, gần chợ gần trường học. Các bác cho em lời khuyên nhé.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Cần tìm khu vực an ninh tốt vì có con nhỏ, đang tính chuyển ra riêng cho thoải mái. Nhu cầu của mình: Quản lý tòa nhà phải uy tín một chút. tài chính khoảng 2 tỷ. Xin cao kiến của các tiền bối đi trước.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Đang phân vân giữa chung cư bàn giao 5 năm và nhà ngõ, mình có khoản tiết kiệm tích cóp được vài năm. Nhu cầu của mình: Quản lý tòa nhà phải uy tín một chút. tài chính khoảng 2 tỷ. Anh em nào có kinh nghiệm chia sẻ mình với.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Đang tính chuyển ra riêng cho thoải mái. Muốn tìm căn góc 2 phòng ngủ nhưng giá dạo này ngáo quá, tài chính khoảng 2 tỷ. Quản lý tòa nhà phải uy tín một chút. Xin mọi người tư vấn giúp ạ.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Chào các bác. Vợ chồng mình mới cưới, tổng thu nhập 40tr/tháng. Không rành pháp lý nên sợ mua nhầm chung cư chưa sổ. tài chính khoảng 2 tỷ. Hướng ban công Đông Nam thì càng tốt cho mát. Nên mua loại nào thì hợp lý nhỉ?",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
Chào các bác. Mình có khoản tiết kiệm tích cóp được vài năm. Cần tìm khu vực an ninh tốt vì có con nhỏ. tài chính khoảng 2 tỷ. Quản lý tòa nhà phải uy tín một chút. Các bác đi ngang qua cho em xin 1 chấm tư vấn nhé.,keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Chào các bác. Vợ chồng mình mới cưới, tổng thu nhập 40tr/tháng. Cần tìm khu vực an ninh tốt vì có con nhỏ. tài chính khoảng 2 tỷ. Cần hầm để xe rộng vì nhà có 2 ô tô. Các bác cho em lời khuyên nhé.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Hiện gia đình 4 người đang ở nhà thuê chật chội. Đang phân vân giữa chung cư bàn giao 5 năm và nhà ngõ, tài chính khoảng 2 tỷ. Quản lý tòa nhà phải uy tín một chút. Các bác đi ngang qua cho em xin 1 chấm tư vấn nhé.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Hiện gia đình 4 người đang ở nhà thuê chật chội. Muốn tìm căn góc 2 phòng ngủ nhưng giá dạo này ngáo quá, tài chính khoảng 2 tỷ. Hướng ban công Đông Nam thì càng tốt cho mát. Xin mọi người tư vấn giúp ạ.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Đang phân vân giữa chung cư bàn giao 5 năm và nhà ngõ, đang tính chuyển ra riêng cho thoải mái. Nhu cầu của mình: Hướng ban công Đông Nam thì càng tốt cho mát. tài chính khoảng 2 tỷ. Ai rành mảng này chỉ giáo dùm em.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Không rành pháp lý nên sợ mua nhầm chung cư chưa sổ, đang tính chuyển ra riêng cho thoải mái. Nhu cầu của mình: Hướng ban công Đông Nam thì càng tốt cho mát. tài chính khoảng 2 tỷ. Có ai đã từng dùng qua cho em xin ít đánh giá ạ.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Cần tìm khu vực an ninh tốt vì có con nhỏ, đang tính chuyển ra riêng cho thoải mái. Nhu cầu của mình: Quản lý tòa nhà phải uy tín một chút. tài chính khoảng 2 tỷ. Xin cao kiến của các tiền bối đi trước.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"tài chính khoảng 2 tỷ, hiện gia đình 4 người đang ở nhà thuê chật chội. Muốn tìm căn góc 2 phòng ngủ nhưng giá dạo này ngáo quá... Hướng ban công Đông Nam thì càng tốt cho mát. Các bác đi ngang qua cho em xin 1 chấm tư vấn nhé.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Hiện gia đình 4 người đang ở nhà thuê chật chội. Cần tìm khu vực an ninh tốt vì có con nhỏ, tài chính khoảng 2 tỷ. Quản lý tòa nhà phải uy tín một chút. Các bác đi ngang qua cho em xin 1 chấm tư vấn nhé.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Chào các bác. Đang tính chuyển ra riêng cho thoải mái. Cần tìm khu vực an ninh tốt vì có con nhỏ. tài chính khoảng 2 tỷ. Tiện ích nội khu phải đầy đủ, gần chợ gần trường học. Các bác cho em lời khuyên nhé.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Chào các bác. Vợ chồng mình mới cưới, tổng thu nhập 40tr/tháng. Muốn tìm căn góc 2 phòng ngủ nhưng giá dạo này ngáo quá. tài chính khoảng 2 tỷ. Hướng ban công Đông Nam thì càng tốt cho mát. Nên mua loại nào thì hợp lý nhỉ?",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"tài chính khoảng 2 tỷ, mình có khoản tiết kiệm tích cóp được vài năm. Cần tìm khu vực an ninh tốt vì có con nhỏ... Hướng ban công Đông Nam thì càng tốt cho mát. Xin cao kiến của các tiền bối đi trước.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Chào các bác. Vợ chồng mình mới cưới, tổng thu nhập 40tr/tháng. Không rành pháp lý nên sợ mua nhầm chung cư chưa sổ. tài chính khoảng 2 tỷ. Cần hầm để xe rộng vì nhà có 2 ô tô. Rất mong nhận được review chân thực từ các bác.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Cần tìm khu vực an ninh tốt vì có con nhỏ, đang tính chuyển ra riêng cho thoải mái. Nhu cầu của mình: Tiện ích nội khu phải đầy đủ, gần chợ gần trường học. tài chính khoảng 2 tỷ. Rất mong nhận được review chân thực từ các bác.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Đang phân vân giữa chung cư bàn giao 5 năm và nhà ngõ, vợ chồng mình mới cưới, tổng thu nhập 40tr/tháng. Nhu cầu của mình: Tiện ích nội khu phải đầy đủ, gần chợ gần trường học. tài chính khoảng 2 tỷ. Nên mua loại nào thì hợp lý nhỉ?",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Mình có khoản tiết kiệm tích cóp được vài năm. Cần tìm khu vực an ninh tốt vì có con nhỏ, tài chính khoảng 2 tỷ. Cần hầm để xe rộng vì nhà có 2 ô tô. Anh em nào có kinh nghiệm chia sẻ mình với.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"tài chính khoảng 2 tỷ, mình có khoản tiết kiệm tích cóp được vài năm. Không rành pháp lý nên sợ mua nhầm chung cư chưa sổ... Tiện ích nội khu phải đầy đủ, gần chợ gần trường học. Các bác cho em lời khuyên nhé.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Đang tính chuyển ra riêng cho thoải mái. Đang phân vân giữa chung cư bàn giao 5 năm và nhà ngõ, tài chính khoảng 2 tỷ. Quản lý tòa nhà phải uy tín một chút. Các bác đi ngang qua cho em xin 1 chấm tư vấn nhé.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Mình có khoản tiết kiệm tích cóp được vài năm. Cần tìm khu vực an ninh tốt vì có con nhỏ, tài chính khoảng 2 tỷ. Quản lý tòa nhà phải uy tín một chút. Nên mua loại nào thì hợp lý nhỉ?",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
Chào các bác. Mình có khoản tiết kiệm tích cóp được vài năm. Không rành pháp lý nên sợ mua nhầm chung cư chưa sổ. tài chính khoảng 2 tỷ. Quản lý tòa nhà phải uy tín một chút. Anh em nào có kinh nghiệm chia sẻ mình với.,keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"tài chính khoảng 2 tỷ, mình có khoản tiết kiệm tích cóp được vài năm. Cần tìm khu vực an ninh tốt vì có con nhỏ... Cần hầm để xe rộng vì nhà có 2 ô tô. Xin mọi người tư vấn giúp ạ.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"tài chính khoảng 2 tỷ, mình có khoản tiết kiệm tích cóp được vài năm. Muốn tìm căn góc 2 phòng ngủ nhưng giá dạo này ngáo quá... Cần hầm để xe rộng vì nhà có 2 ô tô. Xin mọi người tư vấn giúp ạ.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Chào các bác. Vợ chồng mình mới cưới, tổng thu nhập 40tr/tháng. Đang phân vân giữa chung cư bàn giao 5 năm và nhà ngõ. tài chính khoảng 2 tỷ. Hướng ban công Đông Nam thì càng tốt cho mát. Anh em nào có kinh nghiệm chia sẻ mình với.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Không rành pháp lý nên sợ mua nhầm chung cư chưa sổ, đang tính chuyển ra riêng cho thoải mái. Nhu cầu của mình: Hướng ban công Đông Nam thì càng tốt cho mát. tài chính khoảng 2 tỷ. Có ai đã từng dùng qua cho em xin ít đánh giá ạ.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Muốn tìm căn góc 2 phòng ngủ nhưng giá dạo này ngáo quá, đang tính chuyển ra riêng cho thoải mái. Nhu cầu của mình: Tiện ích nội khu phải đầy đủ, gần chợ gần trường học. tài chính khoảng 2 tỷ. Nên mua loại nào thì hợp lý nhỉ?",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Chào các bác. Vợ chồng mình mới cưới, tổng thu nhập 40tr/tháng. Không rành pháp lý nên sợ mua nhầm chung cư chưa sổ. tài chính khoảng 2 tỷ. Hướng ban công Đông Nam thì càng tốt cho mát. Các bác đi ngang qua cho em xin 1 chấm tư vấn nhé.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"tài chính khoảng 2 tỷ, đang tính chuyển ra riêng cho thoải mái. Không rành pháp lý nên sợ mua nhầm chung cư chưa sổ... Cần hầm để xe rộng vì nhà có 2 ô tô. Các bác cho em lời khuyên nhé.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"tài chính khoảng 2 tỷ, đang tính chuyển ra riêng cho thoải mái. Đang phân vân giữa chung cư bàn giao 5 năm và nhà ngõ... Hướng ban công Đông Nam thì càng tốt cho mát. Rất mong nhận được review chân thực từ các bác.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"tài chính khoảng 2 tỷ, vợ chồng mình mới cưới, tổng thu nhập 40tr/tháng. Muốn tìm căn góc 2 phòng ngủ nhưng giá dạo này ngáo quá... Cần hầm để xe rộng vì nhà có 2 ô tô. Nên mua loại nào thì hợp lý nhỉ?",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Đang tính chuyển ra riêng cho thoải mái. Không rành pháp lý nên sợ mua nhầm chung cư chưa sổ, tài chính khoảng 2 tỷ. Quản lý tòa nhà phải uy tín một chút. Xin mọi người tư vấn giúp ạ.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"tài chính khoảng 2 tỷ, mình có khoản tiết kiệm tích cóp được vài năm. Đang phân vân giữa chung cư bàn giao 5 năm và nhà ngõ... Quản lý tòa nhà phải uy tín một chút. Ai rành mảng này chỉ giáo dùm em.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Không rành pháp lý nên sợ mua nhầm chung cư chưa sổ, hiện gia đình 4 người đang ở nhà thuê chật chội. Nhu cầu của mình: Quản lý tòa nhà phải uy tín một chút. tài chính khoảng 2 tỷ. Anh em nào có kinh nghiệm chia sẻ mình với.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"tài chính khoảng 2 tỷ, vợ chồng mình mới cưới, tổng thu nhập 40tr/tháng. Đang phân vân giữa chung cư bàn giao 5 năm và nhà ngõ... Hướng ban công Đông Nam thì càng tốt cho mát. Mọi người gợi ý cho em vài mã với.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Vợ chồng mình mới cưới, tổng thu nhập 40tr/tháng. Muốn tìm căn góc 2 phòng ngủ nhưng giá dạo này ngáo quá, tài chính khoảng 2 tỷ. Quản lý tòa nhà phải uy tín một chút. Anh em nào có kinh nghiệm chia sẻ mình với.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"tài chính khoảng 2 tỷ, mình có khoản tiết kiệm tích cóp được vài năm. Đang phân vân giữa chung cư bàn giao 5 năm và nhà ngõ... Quản lý tòa nhà phải uy tín một chút. Xin cao kiến của các tiền bối đi trước.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Đang phân vân giữa chung cư bàn giao 5 năm và nhà ngõ, hiện gia đình 4 người đang ở nhà thuê chật chội. Nhu cầu của mình: Hướng ban công Đông Nam thì càng tốt cho mát. tài chính khoảng 2 tỷ. Mọi người gợi ý cho em vài mã với.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
"Vợ chồng mình mới cưới, tổng thu nhập 40tr/tháng. Muốn tìm căn góc 2 phòng ngủ nhưng giá dạo này ngáo quá, tài chính khoảng 2 tỷ. Quản lý tòa nhà phải uy tín một chút. Rất mong nhận được review chân thực từ các bác.",keyword: chung cư | condition: cũ | budget: 2000000000,chung cư,False
